lead_id,first_name,last_name,email,company,lead_source,lead_status,is_mql,created_date,converted_account_id,converted_date
LEAD002325,Grant,Okonkwo,grant.okonkwo2325@realtyco.com,Lakeshore & Co.,Partner,Nurturing,true,2025-05-16,,
LEAD002326,Maya,Vasquez,maya.vasquez2326@kw.com,Ironwood Real Estate,Partner,New,false,2025-01-17,,
LEAD002327,Bianca,Lindqvist,bianca.lindqvist2327@gmail.com,Lakeshore Real Estate,Webinar,Qualified,false,2023-03-30,ACC00735,2023-04-28
LEAD002328,Priya,Moreau,priya.moreau2328@kw.com,Cornerstone Properties,organic search,Nurturing,true,2025-04-26,,
LEAD002329,Devin,Kaplan,devin.kaplan2329@outlook.com,Harbor Properties,Referral,New,false,2025-11-12,,
LEAD002330,Naomi,Osei,naomi.osei2330@compass.com,Stonebridge Partners,Social,Disqualified,false,2026-03-08,,
LEAD002331,Bianca,Halvorsen,bianca.halvorsen2331@compass.com,Foxglove Real Estate,Conference,Nurturing,false,2026-02-07,,
LEAD002332,Felix,Delgado,felix.delgado2332@outlook.com,Beacon & Co.,Partner,New,false,2023-06-24,,
LEAD002333,Jordan,Ahmed,jordan.ahmed2333@realtyco.com,Meridian & Co.,Partner,Qualified,true,2024-02-24,ACC00535,2024-04-15
LEAD002334,Elena,Castellanos,elena.castellanos2334@compass.com,Stonebridge Realty,Paid Search,Working,true,2024-04-26,,
LEAD002335,Noel,Delgado,noel.delgado2335@kw.com,Foxglove & Co.,Organic Search,Working,true,2023-08-10,,
LEAD002336,Owen,Thornton,owen.thornton2336@outlook.com,Ridgeline Properties,Webinar,New,false,2024-12-09,,
LEAD002337,Avery,Osei,avery.osei2337@realtyco.com,Beacon Partners,Cold Outreach,New,false,2024-01-22,,
LEAD002338,Devin,Petrova,devin.petrova2338@gmail.com,Stonebridge Realty,Referral,Qualified,true,2024-08-15,ACC00583,2024-09-06
LEAD002339,Felix,Nakamura,felix.nakamura2339@outlook.com,Stonebridge Partners,,Qualified,true,2025-08-18,ACC00138,2025-09-23
LEAD002340,Maya,Petrova,maya.petrova2340@kw.com,Harbor Realty,Cold Outreach,Qualified,true,2024-02-28,,
LEAD002341,Maya,Castellanos,maya.castellanos2341@kw.com,Foxglove & Co.,Webinar,Nurturing,false,2023-01-27,,
LEAD002342,Priya,Bautista,priya.bautista2342@gmail.com,Stonebridge Realty,Referral,New,false,2025-04-25,,
LEAD002343,Morgan,Nakamura,morgan.nakamura2343@outlook.com,Foxglove Partners,Organic Search,New,false,2025-10-26,,
LEAD002344,Tessa,Petrova,tessa.petrova2344@outlook.com,Cypress Realty,Webinar,Qualified,false,2025-03-16,ACC00052,2025-04-18
LEAD002345,Quinn,Osei,quinn.osei2345@kw.com,Meridian Realty,Conference,New,false,2024-10-30,,
LEAD002346,Maya,Nakamura,maya.nakamura2346@outlook.com,Beacon Group,Conference,New,false,2026-05-16,,
LEAD002347,Skyler,Thornton,skyler.thornton2347@realtyco.com,Ridgeline & Co.,Organic Search,Working,true,2024-02-10,,
LEAD002348,Maya,Vasquez,maya.vasquez2348@realtyco.com,Summit & Co.,Social,Nurturing,true,2025-04-29,,
LEAD002349,Devin,Petrova,devin.petrova2349@gmail.com,Ridgeline & Co.,Social,Working,false,2025-10-23,,
LEAD002350,Noel,Vasquez,noel.vasquez2350@compass.com,Harbor Real Estate,Conference,Qualified,true,2023-11-07,,
LEAD002351,Felix,Bautista,felix.bautista2351@gmail.com,Blackwood Real Estate,Referral,New,false,2024-05-02,,
LEAD002352,Julian,Rinaldi,julian.rinaldi2352@kw.com,Stonebridge Realty,Partner,New,false,2025-10-14,,
LEAD002353,Tessa,Thornton,tessa.thornton2353@outlook.com,Ridgeline & Co.,Partner,New,false,2025-06-21,,
LEAD002354,Noel,Moreau,noel.moreau2354@gmail.com,Ridgeline Real Estate,Cold Outreach,Qualified,true,2026-03-08,ACC00589,2026-05-02
LEAD002355,Elena,Lindqvist,elena.lindqvist2355@kw.com,Ironwood Partners,Conference,Working,true,2024-01-24,,
LEAD002356,Rowan,Kearney,rowan.kearney2356@gmail.com,Stonebridge Real Estate,Partner,Working,false,2026-01-02,,
LEAD002357,Maya,Thornton,maya.thornton2357@outlook.com,Meridian & Co.,Cold Outreach,Qualified,false,2026-05-02,ACC00486,2026-05-14
LEAD002358,Felix,Thornton,felix.thornton2358@gmail.com,Meridian Group,Webinar,New,false,2026-04-25,,
LEAD002359,Riley,Castellanos,riley.castellanos2359@compass.com,Beacon Real Estate,Paid Search ,Qualified,true,2025-07-30,ACC00040,2025-09-16
LEAD002360,Julian,Castellanos,julian.castellanos2360@outlook.com,Cypress Real Estate,,Qualified,true,2023-01-02,ACC00365,2023-02-14
LEAD002361,Riley,Nakamura,riley.nakamura2361@outlook.com,Beacon Properties,Partner,Nurturing,false,2023-01-24,,
LEAD002362,Skyler,Rinaldi,skyler.rinaldi2362@kw.com,Lakeshore Partners,Conference,Nurturing,true,2024-04-02,,
LEAD002363,Julian,Moreau,julian.moreau2363@realtyco.com,Cornerstone Real Estate,Paid Search,Working,true,2026-04-01,,
LEAD002364,Camille,Okonkwo,camille.okonkwo2364@compass.com,Cornerstone Realty,Conference,Working,true,2024-10-12,,
LEAD002365,Felix,Whitfield,felix.whitfield2365@compass.com,Foxglove Real Estate,Cold Outreach,Working,true,2026-04-24,,
LEAD002366,Rowan,Okonkwo,rowan.okonkwo2366@outlook.com,Lakeshore Properties,Partner,New,false,2024-12-25,,
LEAD002367,Morgan,Castellanos,morgan.castellanos2367@realtyco.com,Beacon Real Estate,Referral,New,false,2026-04-22,,
LEAD002368,Jordan,Okonkwo,jordan.okonkwo2368@gmail.com,Blackwood Partners,Cold Outreach,Working,true,2026-02-28,,
LEAD002369,Priya,Rinaldi,priya.rinaldi2369@gmail.com,Summit Partners,,Disqualified,false,2023-01-27,,
LEAD002370,Skyler,Bautista,skyler.bautista2370@outlook.com,Foxglove Group,Cold Outreach,Working,false,2025-11-03,,
LEAD002371,Marcus,Bergstrom,marcus.bergstrom2371@realtyco.com,Harbor Properties,Webinar,Qualified,true,2025-04-03,ACC00309,2025-05-14
LEAD002372,Owen,Vasquez,owen.vasquez2372@outlook.com,Harbor Properties,Partner,Nurturing,false,2026-03-24,,
LEAD002373,Devin,Lindqvist,devin.lindqvist2373@gmail.com,Harbor Real Estate,Conference,Qualified,false,2023-09-15,ACC00101,2023-09-22
LEAD002374,Skyler,Thornton,skyler.thornton2374@realtyco.com,Ridgeline & Co.,Conference,New,false,2026-05-16,,
LEAD002375,Bianca,Lindqvist,bianca.lindqvist2375@gmail.com,Stonebridge & Co.,Referral,Qualified,true,2023-05-10,,
LEAD002376,Casey,Bergstrom,casey.bergstrom2376@kw.com,Ironwood Realty,Social,Disqualified,false,2026-02-16,,
LEAD002377,Naomi,Petrova,naomi.petrova2377@realtyco.com,Summit & Co.,Cold Outreach,Qualified,true,2023-12-05,,
LEAD002378,Theo,Halvorsen,theo.halvorsen2378@outlook.com,Summit Real Estate,Webinar,Working,true,2026-01-31,,
LEAD002379,Skyler,Osei,skyler.osei2379@compass.com,Foxglove Partners,Referral,New,false,2024-05-04,,
LEAD002380,Maya,Whitfield,maya.whitfield2380@outlook.com,Summit Partners,Partner,Working,true,2024-01-05,,
LEAD002381,Marcus,Kearney,marcus.kearney2381@gmail.com,Harbor Partners,Cold Outreach,Working,true,2023-06-13,,
LEAD002382,Jordan,Vasquez,jordan.vasquez2382@gmail.com,Meridian Properties,Social,Working,false,2025-06-15,,
LEAD002383,Grant,Kearney,grant.kearney2383@outlook.com,Cypress Partners,Referral,New,false,2026-02-05,,
LEAD002384,Priya,Rinaldi,priya.rinaldi2384@outlook.com,Foxglove Realty,Paid Search,Disqualified,false,2024-07-06,,
LEAD002385,Skyler,Osei,skyler.osei2385@gmail.com,Meridian & Co.,Partner,Nurturing,true,2023-01-27,,
LEAD002386,Theo,Halvorsen,theo.halvorsen2386@kw.com,Blackwood Real Estate,Partner,Qualified,false,2023-12-25,ACC00557,2024-01-09
LEAD002387,Camille,Ahmed,camille.ahmed2387@realtyco.com,Ridgeline Group,Organic Search,Working,true,2025-01-14,,
LEAD002388,Marcus,Lindqvist,marcus.lindqvist2388@compass.com,Summit & Co.,Referral,Qualified,true,2025-11-27,ACC00009,2026-01-07
LEAD002389,Owen,Thornton,owen.thornton2389@outlook.com,Cornerstone Real Estate,Organic Search,Working,false,2023-08-02,,
LEAD002390,Riley,Vasquez,riley.vasquez2390@gmail.com,Foxglove Group,Partner,Working,true,2025-07-30,,
LEAD002391,Tessa,Kearney,tessa.kearney2391@gmail.com,Meridian Properties,Webinar,New,false,2023-01-19,,
LEAD002392,Elena,Osei,elena.osei2392@kw.com,Summit Properties,Paid Search,Nurturing,false,2024-10-24,,
LEAD002393,Marcus,Thornton,marcus.thornton2393@compass.com,Ridgeline Properties,Webinar,Qualified,true,2025-02-10,,
LEAD002394,Devin,Castellanos,devin.castellanos2394@realtyco.com,Lakeshore & Co.,Cold Outreach,Working,true,2024-07-25,,
LEAD002395,Owen,Castellanos,owen.castellanos2395@outlook.com,Ridgeline Group,Webinar,New,false,2025-04-04,,
LEAD002396,Grant,Castellanos,grant.castellanos2396@compass.com,Foxglove Partners,Organic Search,Qualified,true,2025-08-08,ACC00760,2025-08-21
LEAD002397,Julian,Ahmed,julian.ahmed2397@outlook.com,Foxglove Partners,Partner,New,false,2025-09-12,,
LEAD002398,Avery,Delgado,avery.delgado2398@compass.com,Beacon & Co.,Cold Outreach,Working,true,2026-02-13,,
LEAD002399,Owen,Moreau,owen.moreau2399@compass.com,Blackwood Realty,Webinar,Qualified,false,2026-03-14,ACC00660,2026-05-02
LEAD002400,Maya,Nakamura,maya.nakamura2400@kw.com,Ridgeline Group,Referral,Qualified,true,2024-04-01,,
LEAD002401,Bianca,Ahmed,bianca.ahmed2401@gmail.com,Cypress Real Estate,Cold Outreach,Working,true,2023-07-14,,
LEAD002402,Sasha,Bautista,sasha.bautista2402@outlook.com,Summit Properties,organic search,Working,false,2024-05-04,,
LEAD002403,Quinn,Bautista,quinn.bautista2403@realtyco.com,Meridian Realty,Partner,Working,true,2023-11-05,,
LEAD002404,Julian,Kearney,julian.kearney2404@compass.com,Meridian & Co.,Cold Outreach,Working,true,2025-02-17,,
LEAD002405,Casey,Kaplan,casey.kaplan2405@kw.com,Ridgeline Real Estate,Referral,New,false,2024-02-03,,
LEAD002406,Tessa,Kearney,tessa.kearney2406@gmail.com,Foxglove & Co.,Partner,Qualified,true,2024-10-04,ACC00459,2024-10-31
LEAD002407,Sasha,Nakamura,sasha.nakamura2407@outlook.com,Cypress Real Estate,Paid Search,Nurturing,false,2024-03-07,,
LEAD002408,Naomi,Lindqvist,naomi.lindqvist2408@kw.com,Cornerstone Properties,Social,Qualified,true,2025-03-20,ACC00217,2025-03-27
LEAD002409,Sasha,Lindqvist,sasha.lindqvist2409@outlook.com,Cypress Realty,Paid Search,Working,true,2025-03-04,,
LEAD002410,Skyler,Petrova,skyler.petrova2410@compass.com,Harbor & Co.,Paid Search,Qualified,true,2024-09-30,ACC00241,2024-10-21
LEAD002411,Rowan,Ahmed,rowan.ahmed2411@gmail.com,Ironwood Partners,PAID SEARCH,Disqualified,false,2024-03-31,,
LEAD002412,Rowan,Petrova,rowan.petrova2412@realtyco.com,Lakeshore Group,Referral,Nurturing,true,2025-06-02,,
LEAD002413,Avery,Kearney,avery.kearney2413@kw.com,Ridgeline Properties,Social,Disqualified,false,2024-11-09,,
LEAD002414,Bianca,Thornton,bianca.thornton2414@gmail.com,Summit Partners,Organic Search,Nurturing,false,2023-06-05,,
LEAD002415,Tessa,Okonkwo,tessa.okonkwo2415@compass.com,Summit & Co.,Referral,Working,true,2023-05-04,,
LEAD002416,Elena,Vasquez,elena.vasquez2416@outlook.com,Blackwood Group,Organic Search,Disqualified,false,2024-02-13,,
LEAD002417,Riley,Whitfield,riley.whitfield2417@realtyco.com,Lakeshore Partners,Partner,Nurturing,false,2025-05-02,,
LEAD002418,Rowan,Castellanos,rowan.castellanos2418@realtyco.com,Ridgeline Properties,Partner,Qualified,false,2023-06-05,,
LEAD002419,Bianca,Delgado,bianca.delgado2419@gmail.com,Foxglove Realty,Conference,Qualified,false,2024-12-10,ACC00691,2024-12-17
LEAD002420,Quinn,Bautista,quinn.bautista2420@realtyco.com,Foxglove & Co.,Paid Search,New,false,2025-02-06,,
LEAD002421,Avery,Osei,avery.osei2421@outlook.com,Cornerstone & Co.,Social,Nurturing,true,2025-06-07,,
LEAD002422,Morgan,Halvorsen,morgan.halvorsen2422@gmail.com,Ridgeline Real Estate,Conference,Qualified,false,2023-06-15,ACC00561,2023-08-04
LEAD002423,Sasha,Nakamura,sasha.nakamura2423@compass.com,Harbor Group,Referral,New,false,2024-08-22,,
LEAD002424,Naomi,Nakamura,naomi.nakamura2424@compass.com,Summit Realty,Cold Outreach,Qualified,false,2023-04-08,,
LEAD002425,Quinn,Osei,quinn.osei2425@realtyco.com,Summit Partners,Partner,Disqualified,false,2026-05-28,,
LEAD002426,Felix,Bergstrom,felix.bergstrom2426@outlook.com,Meridian Group,Conference,Nurturing,true,2023-10-06,,
LEAD002427,Rowan,Nakamura,rowan.nakamura2427@kw.com,Ridgeline Properties,Paid Search,Working,true,2025-01-18,,
LEAD002428,Owen,Lindqvist,owen.lindqvist2428@outlook.com,Beacon & Co.,Paid Search,Disqualified,false,2024-08-28,,
LEAD002429,Noel,Thornton,noel.thornton2429@outlook.com,Stonebridge Real Estate,Webinar,Nurturing,false,2024-06-10,,
LEAD002430,Felix,Bautista,felix.bautista2430@kw.com,Foxglove Group,Webinar,New,false,2023-02-09,,
LEAD002431,Morgan,Lindqvist,morgan.lindqvist2431@compass.com,Lakeshore Realty,Partner,Qualified,true,2026-02-13,ACC00091,2026-02-18
LEAD002432,Jordan,Ahmed,jordan.ahmed2432@gmail.com,Lakeshore Realty,Social,Working,true,2025-11-12,,
LEAD002433,Skyler,Rinaldi,skyler.rinaldi2433@realtyco.com,Blackwood Partners,Referral,Nurturing,true,2025-09-26,,
LEAD002434,Rowan,Moreau,rowan.moreau2434@gmail.com,Summit Properties,Social,Disqualified,false,2023-05-27,,
LEAD002435,Maya,Ahmed,maya.ahmed2435@realtyco.com,Cypress Partners,Partner,Disqualified,false,2024-12-31,,
LEAD002436,Priya,Halvorsen,priya.halvorsen2436@kw.com,Ironwood Partners,Social,Working,false,2024-03-02,,
LEAD002437,Julian,Castellanos,julian.castellanos2437@realtyco.com,Beacon Group,Partner,New,false,2024-03-24,,
LEAD002438,Morgan,Castellanos,morgan.castellanos2438@outlook.com,Cypress & Co.,Organic Search,Nurturing,true,2023-01-14,,
LEAD002439,Casey,Kearney,casey.kearney2439@outlook.com,Lakeshore Realty,,New,false,2026-04-14,,
LEAD002440,Noel,Whitfield,noel.whitfield2440@realtyco.com,Ridgeline & Co.,Partner,Qualified,false,2023-10-08,ACC00380,2023-11-08
LEAD002441,Tessa,Kearney,tessa.kearney2441@kw.com,Beacon Real Estate,Paid Search,Working,true,2024-08-16,,
LEAD002442,Priya,Castellanos,priya.castellanos2442@realtyco.com,Ridgeline Real Estate,Organic Search,Working,false,2024-06-19,,
LEAD002443,Owen,Bergstrom,owen.bergstrom2443@realtyco.com,Cornerstone Real Estate,,Disqualified,false,2026-06-09,,
LEAD002444,Devin,Castellanos,devin.castellanos2444@outlook.com,Meridian Real Estate,Paid Search,Working,false,2025-03-24,,
LEAD002445,Rowan,Lindqvist,rowan.lindqvist2445@realtyco.com,Beacon Group,Organic Search,Nurturing,true,2023-03-03,,
LEAD002446,Camille,Delgado,camille.delgado2446@gmail.com,Meridian Partners,,Qualified,true,2025-07-09,,
LEAD002447,Riley,Lindqvist,riley.lindqvist2447@kw.com,Beacon Properties,Partner,Working,true,2025-01-16,,
LEAD002448,Morgan,Okonkwo,morgan.okonkwo2448@kw.com,Cypress & Co.,,Nurturing,true,2024-02-15,,
LEAD002449,Jordan,Bautista,jordan.bautista2449@realtyco.com,Ironwood Real Estate,Conference,Qualified,true,2023-02-11,ACC00801,2023-04-11
LEAD002450,Skyler,Okonkwo,skyler.okonkwo2450@compass.com,Beacon & Co.,Referral,Nurturing,true,2025-08-28,,
LEAD002451,Riley,Osei,riley.osei2451@kw.com,Cornerstone Group,Organic Search,New,false,2026-03-26,,
LEAD002452,Riley,Moreau,riley.moreau2452@compass.com,Stonebridge Partners,Conference,Working,true,2023-03-07,,
LEAD002453,Morgan,Castellanos,morgan.castellanos2453@compass.com,Ridgeline Real Estate,Cold Outreach,Qualified,false,2025-02-27,ACC00484,2025-03-06
LEAD002454,Quinn,Halvorsen,quinn.halvorsen2454@compass.com,Foxglove Real Estate,Cold Outreach,New,false,2026-02-25,,
LEAD002455,Riley,Petrova,riley.petrova2455@realtyco.com,Lakeshore Properties,Conference,Qualified,true,2023-02-22,ACC00696,2023-04-01
LEAD002456,Rowan,Okonkwo,rowan.okonkwo2456@gmail.com,Cypress Group,Webinar,Working,true,2024-07-23,,
LEAD002457,Noel,Halvorsen,noel.halvorsen2457@compass.com,Blackwood Group,Social,Working,true,2023-02-14,,
LEAD002458,Morgan,Ahmed,morgan.ahmed2458@kw.com,Lakeshore Partners,,Qualified,true,2024-09-17,ACC00823,2024-11-09
LEAD002459,Rowan,Moreau,rowan.moreau2459@kw.com,Ridgeline Real Estate,Partner,Qualified,true,2023-04-15,ACC00336,2023-05-26
LEAD002460,Felix,Nakamura,felix.nakamura2460@kw.com,Cornerstone & Co.,Cold Outreach,Working,true,2023-12-28,,
LEAD002461,Bianca,Halvorsen,bianca.halvorsen2461@kw.com,Stonebridge Properties,Referral,Qualified,false,2026-03-25,ACC00294,2026-05-05
LEAD002462,Tessa,Vasquez,tessa.vasquez2462@kw.com,Cypress & Co.,Social,Working,false,2024-07-18,,
LEAD002463,Grant,Bergstrom,grant.bergstrom2463@compass.com,Stonebridge & Co.,Organic Search,Working,true,2025-09-18,,
LEAD002464,Naomi,Okonkwo,naomi.okonkwo2464@outlook.com,Stonebridge Partners,Social,Nurturing,true,2025-05-30,,
LEAD002465,Naomi,Moreau,naomi.moreau2465@realtyco.com,Ironwood Realty,Conference,Qualified,true,2025-08-31,ACC00027,2025-09-13
LEAD002466,Morgan,Delgado,morgan.delgado2466@kw.com,Summit Partners,Partner,Qualified,true,2023-07-23,ACC00318,2023-08-04
LEAD002467,Casey,Rinaldi,casey.rinaldi2467@realtyco.com,Summit Partners,Social,Working,false,2026-03-24,,
LEAD002468,Marcus,Nakamura,marcus.nakamura2468@realtyco.com,Cornerstone Real Estate,Referral,New,false,2025-07-28,,
LEAD002469,Sasha,Moreau,sasha.moreau2469@outlook.com,Beacon Realty,Partner,New,false,2025-09-24,,
LEAD002470,Casey,Thornton,casey.thornton2470@outlook.com,Meridian Realty,Webinar,Working,true,2024-09-30,,
LEAD002471,Marcus,Osei,marcus.osei2471@realtyco.com,Ironwood Partners,Social,Working,false,2024-07-12,,
LEAD002472,Owen,Nakamura,owen.nakamura2472@gmail.com,Lakeshore & Co.,Webinar,New,false,2023-04-02,,
LEAD002473,Maya,Thornton,maya.thornton2473@compass.com,Beacon Properties, Referral,New,false,2023-03-09,,
LEAD002474,Riley,Castellanos,riley.castellanos2474@kw.com,Ironwood Group,Paid Search,Working,true,2023-11-13,,
LEAD002475,Avery,Vasquez,avery.vasquez2475@compass.com,Blackwood Properties,Referral,Qualified,true,2024-04-24,ACC00511,2024-05-23
LEAD002476,Maya,Nakamura,maya.nakamura2476@gmail.com,Lakeshore Real Estate,Partner,Nurturing,false,2025-10-22,,
LEAD002477,Rowan,Bautista,rowan.bautista2477@outlook.com,Ironwood Partners,Cold Outreach,New,false,2023-03-07,,
LEAD002478,Sasha,Kearney,sasha.kearney2478@realtyco.com,Harbor Realty,Conference,Qualified,true,2025-02-27,ACC00806,2025-03-09
LEAD002479,Felix,Thornton,felix.thornton2479@outlook.com,Meridian Group,,Disqualified,false,2025-01-18,,
LEAD002480,Jordan,Kearney,jordan.kearney2480@gmail.com,Ridgeline Properties,Social,Working,true,2025-03-27,,
LEAD002481,Grant,Kearney,grant.kearney2481@realtyco.com,Cypress Partners,Partner,Disqualified,false,2026-04-21,,
LEAD002482,Theo,Castellanos,theo.castellanos2482@kw.com,Foxglove Properties,Webinar,New,false,2025-03-28,,
LEAD002483,Priya,Thornton,priya.thornton2483@kw.com,Stonebridge Group,Cold Outreach,Qualified,true,2023-05-09,,
LEAD002484,Bianca,Delgado,bianca.delgado2484@outlook.com,Beacon Properties,Conference,New,false,2025-08-30,,
LEAD002485,Elena,Ahmed,elena.ahmed2485@outlook.com,Harbor Properties,Paid Search,Nurturing,false,2024-11-15,,
LEAD002486,Tessa,Kaplan,tessa.kaplan2486@outlook.com,Stonebridge Partners,Conference,New,false,2025-03-23,,
LEAD002487,Priya,Bergstrom,priya.bergstrom2487@kw.com,Summit & Co.,Referral,Working,false,2023-11-06,,
LEAD002488,Morgan,Whitfield,morgan.whitfield2488@compass.com,Stonebridge Partners,Conference,New,false,2023-08-08,,
LEAD002489,Riley,Kearney,riley.kearney2489@realtyco.com,Cornerstone Partners,,Qualified,false,2026-01-01,ACC00119,2026-02-15
LEAD002490,Marcus,Kearney,marcus.kearney2490@compass.com,Cornerstone Realty,Referral,Nurturing,false,2023-09-02,,
LEAD002491,Owen,Whitfield,owen.whitfield2491@gmail.com,Cypress Realty,Paid Search,Disqualified,false,2024-10-24,,
LEAD002492,Elena,Whitfield,elena.whitfield2492@compass.com,Stonebridge Realty,Webinar,Qualified,false,2024-01-30,ACC00035,2024-02-04
LEAD002493,Jordan,Vasquez,jordan.vasquez2493@kw.com,Meridian Real Estate,Webinar,Qualified,true,2025-02-10,,
LEAD002494,Quinn,Moreau,quinn.moreau2494@kw.com,Summit Properties,Organic Search,Nurturing,false,2024-04-28,,
LEAD002495,Riley,Nakamura,riley.nakamura2495@outlook.com,Cypress Realty,Partner,Qualified,true,2024-08-18,,
LEAD002496,Grant,Thornton,grant.thornton2496@kw.com,Blackwood Real Estate,Webinar,New,false,2026-03-05,,
LEAD002497,Owen,Kearney,owen.kearney2497@compass.com,Ridgeline Realty,Cold Outreach,Qualified,true,2024-06-23,ACC00671,2024-08-20
LEAD002498,Riley,Ahmed,riley.ahmed2498@gmail.com,Ironwood Partners,Cold Outreach,Qualified,true,2025-06-05,ACC00086,2025-08-04
LEAD002499,Owen,Moreau,owen.moreau2499@gmail.com,Blackwood Properties,Paid Search,Working,false,2024-03-08,,
LEAD002500,Bianca,Petrova,bianca.petrova2500@outlook.com,Stonebridge & Co.,Organic Search,Nurturing,false,2024-08-18,,
LEAD002501,Priya,Delgado,priya.delgado2501@compass.com,Beacon Partners,referral,Disqualified,false,2023-09-24,,
LEAD002502,Elena,Moreau,elena.moreau2502@compass.com,Lakeshore Group,Partner,New,false,2024-01-17,,
LEAD002503,Camille,Ahmed,camille.ahmed2503@compass.com,Cornerstone Real Estate,Partner,Qualified,true,2024-10-18,ACC00160,2024-12-14
LEAD002504,Jordan,Bautista,jordan.bautista2504@kw.com,Cypress Real Estate,Cold Outreach,Qualified,true,2024-03-25,ACC00640,2024-04-06
LEAD002505,Sasha,Bautista,sasha.bautista2505@realtyco.com,Ironwood Real Estate,,Nurturing,true,2023-09-13,,
LEAD002506,Devin,Osei,devin.osei2506@outlook.com,Ironwood Real Estate,Social,New,false,2023-10-18,,
